t_seconds,sensor_type,metric,value,unit,quality_score
84,mock_radar,breathing_like_score,0.0,score,0.875
85,mock_pressure,pressure_value,0.0528,normalized,0.897
85,mock_pressure,occupancy_score,0.0435,score,0.897
85,mock_radar,occupancy_score,0.1385,score,0.908
85,mock_radar,radar_motion_score,0.0202,score,0.908
85,mock_radar,radar_micro_motion_score,0.0096,score,0.908
85,mock_radar,breathing_like_score,0.0855,score,0.908
86,mock_pressure,pressure_value,0.0636,normalized,0.904
86,mock_pressure,occupancy_score,0.0526,score,0.904
86,mock_radar,occupancy_score,0.07,score,0.911
86,mock_radar,radar_motion_score,0.0514,score,0.911
86,mock_radar,radar_micro_motion_score,0.0665,score,0.911
86,mock_radar,breathing_like_score,0.0417,score,0.911
87,mock_pressure,pressure_value,0.0411,normalized,0.903
87,mock_pressure,occupancy_score,0.0688,score,0.903
87,mock_radar,occupancy_score,0.122,score,0.886
87,mock_radar,radar_motion_score,0.0292,score,0.886
87,mock_radar,radar_micro_motion_score,0.048,score,0.886
87,mock_radar,breathing_like_score,0.1196,score,0.886
88,mock_pressure,pressure_value,0.0425,normalized,0.953
88,mock_pressure,occupancy_score,0.0785,score,0.953
88,mock_radar,occupancy_score,0.0976,score,0.881
88,mock_radar,radar_motion_score,0.0351,score,0.881
88,mock_radar,radar_micro_motion_score,0.0342,score,0.881
88,mock_radar,breathing_like_score,0.073,score,0.881
89,mock_pressure,pressure_value,0.051,normalized,0.92
89,mock_pressure,occupancy_score,0.0495,score,0.92
89,mock_radar,occupancy_score,0.0315,score,0.918
89,mock_radar,radar_motion_score,0.0721,score,0.918
89,mock_radar,radar_micro_motion_score,0.0268,score,0.918
89,mock_radar,breathing_like_score,0.0718,score,0.918
90,mock_pressure,pressure_value,0.0419,normalized,0.908
90,mock_pressure,occupancy_score,0.0662,score,0.908
90,mock_radar,occupancy_score,0.0581,score,0.895
90,mock_radar,radar_motion_score,0.0161,score,0.895
90,mock_radar,radar_micro_motion_score,0.0618,score,0.895
90,mock_radar,breathing_like_score,0.0055,score,0.895
91,mock_pressure,pressure_value,0.034,normalized,0.9
91,mock_pressure,occupancy_score,0.0705,score,0.9
91,mock_radar,occupancy_score,0.0629,score,0.867
91,mock_radar,radar_motion_score,0.0437,score,0.867
91,mock_radar,radar_micro_motion_score,0.0277,score,0.867
91,mock_radar,breathing_like_score,0.0596,score,0.867
92,mock_pressure,pressure_value,0.0579,normalized,0.94
92,mock_pressure,occupancy_score,0.066,score,0.94
92,mock_radar,occupancy_score,0.0838,score,0.951
92,mock_radar,radar_motion_score,0.0504,score,0.951
92,mock_radar,radar_micro_motion_score,0.0743,score,0.951
92,mock_radar,breathing_like_score,0.035,score,0.951
93,mock_pressure,pressure_value,0.0566,normalized,0.945
93,mock_pressure,occupancy_score,0.0459,score,0.945
93,mock_radar,occupancy_score,0.0698,score,0.891
93,mock_radar,radar_motion_score,0.0654,score,0.891
93,mock_radar,radar_micro_motion_score,0.0293,score,0.891
93,mock_radar,breathing_like_score,0.0633,score,0.891
94,mock_pressure,pressure_value,0.0525,normalized,0.928
94,mock_pressure,occupancy_score,0.0095,score,0.928
94,mock_radar,occupancy_score,0.1609,score,0.907
94,mock_radar,radar_motion_score,0.0771,score,0.907
94,mock_radar,radar_micro_motion_score,0.0889,score,0.907
94,mock_radar,breathing_like_score,0.0399,score,0.907
95,mock_pressure,pressure_value,0.0577,normalized,0.925
95,mock_pressure,occupancy_score,0.0764,score,0.925
95,mock_radar,occupancy_score,0.121,score,0.917
95,mock_radar,radar_motion_score,0.0095,score,0.917
95,mock_radar,radar_micro_motion_score,0.0845,score,0.917
95,mock_radar,breathing_like_score,0.0569,score,0.917
96,mock_pressure,pressure_value,0.0491,normalized,0.922
96,mock_pressure,occupancy_score,0.1035,score,0.922
96,mock_radar,occupancy_score,0.0051,score,0.917
96,mock_radar,radar_motion_score,0.0659,score,0.917
96,mock_radar,radar_micro_motion_score,0.0448,score,0.917
96,mock_radar,breathing_like_score,0.0772,score,0.917
97,mock_pressure,pressure_value,0.0524,normalized,0.918
97,mock_pressure,occupancy_score,0.0762,score,0.918
97,mock_radar,occupancy_score,0.0781,score,0.885
97,mock_radar,radar_motion_score,0.0155,score,0.885
97,mock_radar,radar_micro_motion_score,0.0743,score,0.885
97,mock_radar,breathing_like_score,0.0464,score,0.885
98,mock_pressure,pressure_value,0.0646,normalized,0.893
98,mock_pressure,occupancy_score,0.0518,score,0.893
98,mock_radar,occupancy_score,0.0963,score,0.898
98,mock_radar,radar_motion_score,0.0651,score,0.898
98,mock_radar,radar_micro_motion_score,0.0678,score,0.898
98,mock_radar,breathing_like_score,0.0567,score,0.898
99,mock_pressure,pressure_value,0.0451,normalized,0.934
99,mock_pressure,occupancy_score,0.0629,score,0.934
99,mock_radar,occupancy_score,0.1186,score,0.911
99,mock_radar,radar_motion_score,0.0543,score,0.911
99,mock_radar,radar_micro_motion_score,0.034,score,0.911
99,mock_radar,breathing_like_score,0.0227,score,0.911
100,mock_pressure,pressure_value,0.057,normalized,0.925
100,mock_pressure,occupancy_score,0.0528,score,0.925
100,mock_radar,occupancy_score,0.1087,score,0.928
100,mock_radar,radar_motion_score,0.0366,score,0.928
100,mock_radar,radar_micro_motion_score,0.0461,score,0.928
100,mock_radar,breathing_like_score,0.0539,score,0.928
101,mock_pressure,pressure_value,0.0339,normalized,0.891
101,mock_pressure,occupancy_score,0.0463,score,0.891
101,mock_radar,occupancy_score,0.09,score,0.902
101,mock_radar,radar_motion_score,0.0428,score,0.902
101,mock_radar,radar_micro_motion_score,0.0279,score,0.902
101,mock_radar,breathing_like_score,0.0843,score,0.902
102,mock_pressure,pressure_value,0.0686,normalized,0.932
102,mock_pressure,occupancy_score,0.0601,score,0.932
102,mock_radar,occupancy_score,0.0471,score,0.911
102,mock_radar,radar_motion_score,0.0196,score,0.911
102,mock_radar,radar_micro_motion_score,0.0739,score,0.911
102,mock_radar,breathing_like_score,0.0091,score,0.911
103,mock_pressure,pressure_value,0.0273,normalized,0.919
103,mock_pressure,occupancy_score,0.0435,score,0.919
103,mock_radar,occupancy_score,0.0792,score,0.883
103,mock_radar,radar_motion_score,0.0568,score,0.883
103,mock_radar,radar_micro_motion_score,0.0518,score,0.883
103,mock_radar,breathing_like_score,0.0395,score,0.883
104,mock_pressure,pressure_value,0.0456,normalized,0.945
104,mock_pressure,occupancy_score,0.0439,score,0.945
104,mock_radar,occupancy_score,0.0377,score,0.878
104,mock_radar,radar_motion_score,0.0444,score,0.878
104,mock_radar,radar_micro_motion_score,0.0702,score,0.878
104,mock_radar,breathing_like_score,0.0573,score,0.878
105,mock_pressure,pressure_value,0.0538,normalized,0.906
105,mock_pressure,occupancy_score,0.0912,score,0.906
105,mock_radar,occupancy_score,0.081,score,0.883
105,mock_radar,radar_motion_score,0.0369,score,0.883
105,mock_radar,radar_micro_motion_score,0.0699,score,0.883
105,mock_radar,breathing_like_score,0.0282,score,0.883
106,mock_pressure,pressure_value,0.0477,normalized,0.877
106,mock_pressure,occupancy_score,0.0922,score,0.877
106,mock_radar,occupancy_score,0.1198,score,0.923
106,mock_radar,radar_motion_score,0.04,score,0.923
106,mock_radar,radar_micro_motion_score,0.0756,score,0.923
106,mock_radar,breathing_like_score,0.0636,score,0.923
107,mock_pressure,pressure_value,0.0216,normalized,0.927
107,mock_pressure,occupancy_score,0.0796,score,0.927
107,mock_radar,occupancy_score,0.0869,score,0.926
107,mock_radar,radar_motion_score,0.0367,score,0.926
107,mock_radar,radar_micro_motion_score,0.0391,score,0.926
107,mock_radar,breathing_like_score,0.0332,score,0.926
108,mock_pressure,pressure_value,0.0652,normalized,0.969
108,mock_pressure,occupancy_score,0.0405,score,0.969
108,mock_radar,occupancy_score,0.1228,score,0.875
108,mock_radar,radar_motion_score,0.0447,score,0.875
108,mock_radar,radar_micro_motion_score,0.048,score,0.875
108,mock_radar,breathing_like_score,0.0229,score,0.875
109,mock_pressure,pressure_value,0.0544,normalized,0.935
109,mock_pressure,occupancy_score,0.0648,score,0.935
109,mock_radar,occupancy_score,0.0727,score,0.87
109,mock_radar,radar_motion_score,0.0415,score,0.87
109,mock_radar,radar_micro_motion_score,0.0335,score,0.87
109,mock_radar,breathing_like_score,0.0672,score,0.87
110,mock_pressure,pressure_value,0.0486,normalized,0.895
110,mock_pressure,occupancy_score,0.0307,score,0.895
110,mock_radar,occupancy_score,0.092,score,0.916
110,mock_radar,radar_motion_score,0.0237,score,0.916
110,mock_radar,radar_micro_motion_score,0.0693,score,0.916
110,mock_radar,breathing_like_score,0.0618,score,0.916
111,mock_pressure,pressure_value,0.0251,normalized,0.945
111,mock_pressure,occupancy_score,0.078,score,0.945
111,mock_radar,occupancy_score,0.0631,score,0.892
111,mock_radar,radar_motion_score,0.0189,score,0.892
111,mock_radar,radar_micro_motion_score,0.0345,score,0.892
111,mock_radar,breathing_like_score,0.077,score,0.892
112,mock_pressure,pressure_value,0.0381,normalized,0.906
112,mock_pressure,occupancy_score,0.1054,score,0.906
112,mock_radar,occupancy_score,0.0483,score,0.917
112,mock_radar,radar_motion_score,0.0307,score,0.917
112,mock_radar,radar_micro_motion_score,0.0601,score,0.917
112,mock_radar,breathing_like_score,0.0318,score,0.917
113,mock_pressure,pressure_value,0.0555,normalized,0.955
113,mock_pressure,occupancy_score,0.058,score,0.955
113,mock_radar,occupancy_score,0.1386,score,0.877
113,mock_radar,radar_motion_score,0.03,score,0.877
113,mock_radar,radar_micro_motion_score,0.044,score,0.877
113,mock_radar,breathing_like_score,0.1083,score,0.877
114,mock_pressure,pressure_value,0.0374,normalized,0.903
114,mock_pressure,occupancy_score,0.0673,score,0.903
114,mock_radar,occupancy_score,0.0785,score,0.902
114,mock_radar,radar_motion_score,0.0486,score,0.902
114,mock_radar,radar_micro_motion_score,0.0165,score,0.902
114,mock_radar,breathing_like_score,0.023,score,0.902
115,mock_pressure,pressure_value,0.0455,normalized,0.933
115,mock_pressure,occupancy_score,0.0582,score,0.933
115,mock_radar,occupancy_score,0.0581,score,0.868
115,mock_radar,radar_motion_score,0.0363,score,0.868
115,mock_radar,radar_micro_motion_score,0.0523,score,0.868
115,mock_radar,breathing_like_score,0.063,score,0.868
116,mock_pressure,pressure_value,0.046,normalized,0.961
116,mock_pressure,occupancy_score,0.0215,score,0.961
116,mock_radar,occupancy_score,0.0956,score,0.897
116,mock_radar,radar_motion_score,0.0106,score,0.897
116,mock_radar,radar_micro_motion_score,0.0625,score,0.897
116,mock_radar,breathing_like_score,0.1038,score,0.897
117,mock_pressure,pressure_value,0.0513,normalized,0.942
117,mock_pressure,occupancy_score,0.0311,score,0.942
117,mock_radar,occupancy_score,0.0659,score,0.906
117,mock_radar,radar_motion_score,0.0532,score,0.906
117,mock_radar,radar_micro_motion_score,0.0211,score,0.906
117,mock_radar,breathing_like_score,0.0462,score,0.906
118,mock_pressure,pressure_value,0.0523,normalized,0.896
118,mock_pressure,occupancy_score,0.0612,score,0.896
118,mock_radar,occupancy_score,0.1288,score,0.912
118,mock_radar,radar_motion_score,0.0673,score,0.912
118,mock_radar,radar_micro_motion_score,0.0604,score,0.912
118,mock_radar,breathing_like_score,0.0829,score,0.912
119,mock_pressure,pressure_value,0.0524,normalized,0.927
119,mock_pressure,occupancy_score,0.0493,score,0.927
119,mock_radar,occupancy_score,0.0686,score,0.921
119,mock_radar,radar_motion_score,0.0404,score,0.921
119,mock_radar,radar_micro_motion_score,0.0579,score,0.921
119,mock_radar,breathing_like_score,0.0479,score,0.921
