t_seconds,sensor_type,metric,value,unit,quality_score
84,mock_radar,radar_micro_motion_score,0.7338,score,0.875
84,mock_radar,breathing_like_score,0.0394,score,0.875
85,mock_pressure,pressure_value,0.8542,normalized,0.897
85,mock_pressure,occupancy_score,0.8835,score,0.897
85,mock_radar,occupancy_score,0.9085,score,0.908
85,mock_radar,radar_motion_score,0.0703,score,0.908
85,mock_radar,radar_micro_motion_score,0.4393,score,0.908
85,mock_radar,breathing_like_score,0.7555,score,0.908
86,mock_pressure,pressure_value,0.8705,normalized,0.904
86,mock_pressure,occupancy_score,0.8926,score,0.904
86,mock_radar,occupancy_score,0.84,score,0.911
86,mock_radar,radar_motion_score,0.117,score,0.911
86,mock_radar,radar_micro_motion_score,0.7748,score,0.911
86,mock_radar,breathing_like_score,0.7617,score,0.911
87,mock_pressure,pressure_value,0.8367,normalized,0.903
87,mock_pressure,occupancy_score,0.9088,score,0.903
87,mock_radar,occupancy_score,0.892,score,0.886
87,mock_radar,radar_motion_score,0.0839,score,0.886
87,mock_radar,radar_micro_motion_score,0.497,score,0.886
87,mock_radar,breathing_like_score,0.7896,score,0.886
88,mock_pressure,pressure_value,0.8387,normalized,0.953
88,mock_pressure,occupancy_score,0.9185,score,0.953
88,mock_radar,occupancy_score,0.8676,score,0.881
88,mock_radar,radar_motion_score,0.0926,score,0.881
88,mock_radar,radar_micro_motion_score,0.2264,score,0.881
88,mock_radar,breathing_like_score,0.693,score,0.881
89,mock_pressure,pressure_value,0.8515,normalized,0.92
89,mock_pressure,occupancy_score,0.8895,score,0.92
89,mock_radar,occupancy_score,0.8015,score,0.918
89,mock_radar,radar_motion_score,0.1481,score,0.918
89,mock_radar,radar_micro_motion_score,0.4651,score,0.918
89,mock_radar,breathing_like_score,0.7418,score,0.918
90,mock_pressure,pressure_value,0.8378,normalized,0.908
90,mock_pressure,occupancy_score,0.9062,score,0.908
90,mock_radar,occupancy_score,0.8281,score,0.895
90,mock_radar,radar_motion_score,0.0641,score,0.895
90,mock_radar,radar_micro_motion_score,0.7678,score,0.895
90,mock_radar,breathing_like_score,0.7255,score,0.895
91,mock_pressure,pressure_value,0.8259,normalized,0.9
91,mock_pressure,occupancy_score,0.9105,score,0.9
91,mock_radar,occupancy_score,0.8329,score,0.867
91,mock_radar,radar_motion_score,0.1055,score,0.867
91,mock_radar,radar_micro_motion_score,0.4665,score,0.867
91,mock_radar,breathing_like_score,0.7296,score,0.867
92,mock_pressure,pressure_value,0.8619,normalized,0.94
92,mock_pressure,occupancy_score,0.906,score,0.94
92,mock_radar,occupancy_score,0.8538,score,0.951
92,mock_radar,radar_motion_score,0.1155,score,0.951
92,mock_radar,radar_micro_motion_score,0.2865,score,0.951
92,mock_radar,breathing_like_score,0.655,score,0.951
93,mock_pressure,pressure_value,0.8599,normalized,0.945
93,mock_pressure,occupancy_score,0.8859,score,0.945
93,mock_radar,occupancy_score,0.8398,score,0.891
93,mock_radar,radar_motion_score,0.1381,score,0.891
93,mock_radar,radar_micro_motion_score,0.4689,score,0.891
93,mock_radar,breathing_like_score,0.7333,score,0.891
94,mock_pressure,pressure_value,0.8538,normalized,0.928
94,mock_pressure,occupancy_score,0.8495,score,0.928
94,mock_radar,occupancy_score,0.9309,score,0.907
94,mock_radar,radar_motion_score,0.1557,score,0.907
94,mock_radar,radar_micro_motion_score,0.8084,score,0.907
94,mock_radar,breathing_like_score,0.7599,score,0.907
95,mock_pressure,pressure_value,0.8616,normalized,0.925
95,mock_pressure,occupancy_score,0.9164,score,0.925
95,mock_radar,occupancy_score,0.891,score,0.917
95,mock_radar,radar_motion_score,0.0542,score,0.917
95,mock_radar,radar_micro_motion_score,0.5517,score,0.917
95,mock_radar,breathing_like_score,0.7269,score,0.917
96,mock_pressure,pressure_value,0.8487,normalized,0.922
96,mock_pressure,occupancy_score,0.9435,score,0.922
96,mock_radar,occupancy_score,0.7751,score,0.917
96,mock_radar,radar_motion_score,0.1389,score,0.917
96,mock_radar,radar_micro_motion_score,0.2422,score,0.917
96,mock_radar,breathing_like_score,0.6972,score,0.917
97,mock_pressure,pressure_value,0.8535,normalized,0.918
97,mock_pressure,occupancy_score,0.9162,score,0.918
97,mock_radar,occupancy_score,0.8481,score,0.885
97,mock_radar,radar_motion_score,0.0633,score,0.885
97,mock_radar,radar_micro_motion_score,0.5365,score,0.885
97,mock_radar,breathing_like_score,0.7164,score,0.885
98,mock_pressure,pressure_value,0.8719,normalized,0.893
98,mock_pressure,occupancy_score,0.8918,score,0.893
98,mock_radar,occupancy_score,0.8663,score,0.898
98,mock_radar,radar_motion_score,0.1377,score,0.898
98,mock_radar,radar_micro_motion_score,0.7766,score,0.898
98,mock_radar,breathing_like_score,0.7767,score,0.898
99,mock_pressure,pressure_value,0.8426,normalized,0.934
99,mock_pressure,occupancy_score,0.9029,score,0.934
99,mock_radar,occupancy_score,0.8886,score,0.911
99,mock_radar,radar_motion_score,0.1215,score,0.911
99,mock_radar,radar_micro_motion_score,0.476,score,0.911
99,mock_radar,breathing_like_score,0.6927,score,0.911
100,mock_pressure,pressure_value,0.8605,normalized,0.925
100,mock_pressure,occupancy_score,0.8928,score,0.925
100,mock_radar,occupancy_score,0.8787,score,0.928
100,mock_radar,radar_motion_score,0.0949,score,0.928
100,mock_radar,radar_micro_motion_score,0.2441,score,0.928
100,mock_radar,breathing_like_score,0.6739,score,0.928
101,mock_pressure,pressure_value,0.8258,normalized,0.891
101,mock_pressure,occupancy_score,0.8863,score,0.891
101,mock_radar,occupancy_score,0.86,score,0.902
101,mock_radar,radar_motion_score,0.1042,score,0.902
101,mock_radar,radar_micro_motion_score,0.4669,score,0.902
101,mock_radar,breathing_like_score,0.7543,score,0.902
102,mock_pressure,pressure_value,0.8779,normalized,0.932
102,mock_pressure,occupancy_score,0.9001,score,0.932
102,mock_radar,occupancy_score,0.8171,score,0.911
102,mock_radar,radar_motion_score,0.0694,score,0.911
102,mock_radar,radar_micro_motion_score,0.7858,score,0.911
102,mock_radar,breathing_like_score,0.7291,score,0.911
103,mock_pressure,pressure_value,0.816,normalized,0.919
103,mock_pressure,occupancy_score,0.8835,score,0.919
103,mock_radar,occupancy_score,0.8492,score,0.883
103,mock_radar,radar_motion_score,0.1252,score,0.883
103,mock_radar,radar_micro_motion_score,0.5027,score,0.883
103,mock_radar,breathing_like_score,0.7095,score,0.883
104,mock_pressure,pressure_value,0.8435,normalized,0.945
104,mock_pressure,occupancy_score,0.8839,score,0.945
104,mock_radar,occupancy_score,0.8077,score,0.878
104,mock_radar,radar_motion_score,0.1066,score,0.878
104,mock_radar,radar_micro_motion_score,0.2803,score,0.878
104,mock_radar,breathing_like_score,0.6773,score,0.878
105,mock_pressure,pressure_value,0.8557,normalized,0.906
105,mock_pressure,occupancy_score,0.9312,score,0.906
105,mock_radar,occupancy_score,0.851,score,0.883
105,mock_radar,radar_motion_score,0.0954,score,0.883
105,mock_radar,radar_micro_motion_score,0.5298,score,0.883
105,mock_radar,breathing_like_score,0.6982,score,0.883
106,mock_pressure,pressure_value,0.8466,normalized,0.877
106,mock_pressure,occupancy_score,0.9322,score,0.877
106,mock_radar,occupancy_score,0.8898,score,0.923
106,mock_radar,radar_motion_score,0.1,score,0.923
106,mock_radar,radar_micro_motion_score,0.7885,score,0.923
106,mock_radar,breathing_like_score,0.7836,score,0.923
107,mock_pressure,pressure_value,0.8073,normalized,0.927
107,mock_pressure,occupancy_score,0.9196,score,0.927
107,mock_radar,occupancy_score,0.8569,score,0.926
107,mock_radar,radar_motion_score,0.0951,score,0.926
107,mock_radar,radar_micro_motion_score,0.4837,score,0.926
107,mock_radar,breathing_like_score,0.7032,score,0.926
108,mock_pressure,pressure_value,0.8728,normalized,0.969
108,mock_pressure,occupancy_score,0.8805,score,0.969
108,mock_radar,occupancy_score,0.8928,score,0.875
108,mock_radar,radar_motion_score,0.107,score,0.875
108,mock_radar,radar_micro_motion_score,0.247,score,0.875
108,mock_radar,breathing_like_score,0.6429,score,0.875
109,mock_pressure,pressure_value,0.8565,normalized,0.935
109,mock_pressure,occupancy_score,0.9048,score,0.935
109,mock_radar,occupancy_score,0.8427,score,0.87
109,mock_radar,radar_motion_score,0.1023,score,0.87
109,mock_radar,radar_micro_motion_score,0.4752,score,0.87
109,mock_radar,breathing_like_score,0.7372,score,0.87
110,mock_pressure,pressure_value,0.8478,normalized,0.895
110,mock_pressure,occupancy_score,0.8707,score,0.895
110,mock_radar,occupancy_score,0.862,score,0.916
110,mock_radar,radar_motion_score,0.0755,score,0.916
110,mock_radar,radar_micro_motion_score,0.7789,score,0.916
110,mock_radar,breathing_like_score,0.7818,score,0.916
111,mock_pressure,pressure_value,0.8127,normalized,0.945
111,mock_pressure,occupancy_score,0.918,score,0.945
111,mock_radar,occupancy_score,0.8331,score,0.892
111,mock_radar,radar_motion_score,0.0683,score,0.892
111,mock_radar,radar_micro_motion_score,0.4768,score,0.892
111,mock_radar,breathing_like_score,0.747,score,0.892
112,mock_pressure,pressure_value,0.8322,normalized,0.906
112,mock_pressure,occupancy_score,0.9454,score,0.906
112,mock_radar,occupancy_score,0.8183,score,0.917
112,mock_radar,radar_motion_score,0.086,score,0.917
112,mock_radar,radar_micro_motion_score,0.2652,score,0.917
112,mock_radar,breathing_like_score,0.6518,score,0.917
113,mock_pressure,pressure_value,0.8583,normalized,0.955
113,mock_pressure,occupancy_score,0.898,score,0.955
113,mock_radar,occupancy_score,0.9086,score,0.877
113,mock_radar,radar_motion_score,0.0849,score,0.877
113,mock_radar,radar_micro_motion_score,0.4911,score,0.877
113,mock_radar,breathing_like_score,0.7783,score,0.877
114,mock_pressure,pressure_value,0.831,normalized,0.903
114,mock_pressure,occupancy_score,0.9073,score,0.903
114,mock_radar,occupancy_score,0.8485,score,0.902
114,mock_radar,radar_motion_score,0.1129,score,0.902
114,mock_radar,radar_micro_motion_score,0.6997,score,0.902
114,mock_radar,breathing_like_score,0.743,score,0.902
115,mock_pressure,pressure_value,0.8364,normalized,0.933
115,mock_pressure,occupancy_score,0.8964,score,0.933
115,mock_radar,occupancy_score,0.8135,score,0.868
115,mock_radar,radar_motion_score,0.8389,score,0.868
115,mock_radar,radar_micro_motion_score,0.6115,score,0.868
115,mock_radar,breathing_like_score,0.2934,score,0.868
116,mock_pressure,pressure_value,0.5713,normalized,0.961
116,mock_pressure,occupancy_score,0.5564,score,0.961
116,mock_radar,occupancy_score,0.676,score,0.897
116,mock_radar,radar_motion_score,0.7618,score,0.897
116,mock_radar,radar_micro_motion_score,0.6623,score,0.897
116,mock_radar,breathing_like_score,0.4292,score,0.897
117,mock_pressure,pressure_value,0.3204,normalized,0.942
117,mock_pressure,occupancy_score,0.3089,score,0.942
117,mock_radar,occupancy_score,0.4265,score,0.906
117,mock_radar,radar_motion_score,0.8895,score,0.906
117,mock_radar,radar_micro_motion_score,0.4554,score,0.906
117,mock_radar,breathing_like_score,0.2373,score,0.906
118,mock_pressure,pressure_value,0.0523,normalized,0.896
118,mock_pressure,occupancy_score,0.0612,score,0.896
118,mock_radar,occupancy_score,0.1288,score,0.912
118,mock_radar,radar_motion_score,0.0673,score,0.912
118,mock_radar,radar_micro_motion_score,0.0604,score,0.912
118,mock_radar,breathing_like_score,0.0829,score,0.912
119,mock_pressure,pressure_value,0.0524,normalized,0.927
119,mock_pressure,occupancy_score,0.0493,score,0.927
119,mock_radar,occupancy_score,0.0686,score,0.921
119,mock_radar,radar_motion_score,0.0404,score,0.921
119,mock_radar,radar_micro_motion_score,0.0579,score,0.921
119,mock_radar,breathing_like_score,0.0479,score,0.921
120,mock_pressure,pressure_value,0.0452,normalized,0.966
120,mock_pressure,occupancy_score,0.0624,score,0.966
120,mock_radar,occupancy_score,0.0654,score,0.923
120,mock_radar,radar_motion_score,0.0226,score,0.923
120,mock_radar,radar_micro_motion_score,0.0643,score,0.923
120,mock_radar,breathing_like_score,0.0385,score,0.923
121,mock_pressure,pressure_value,0.0619,normalized,0.911
121,mock_pressure,occupancy_score,0.0652,score,0.911
121,mock_radar,occupancy_score,0.0582,score,0.877
121,mock_radar,radar_motion_score,0.0781,score,0.877
121,mock_radar,radar_micro_motion_score,0.0589,score,0.877
121,mock_radar,breathing_like_score,0.0689,score,0.877
122,mock_pressure,pressure_value,0.0466,normalized,0.953
122,mock_pressure,occupancy_score,0.0733,score,0.953
122,mock_radar,occupancy_score,0.0453,score,0.93
122,mock_radar,radar_motion_score,0.0481,score,0.93
122,mock_radar,radar_micro_motion_score,0.0685,score,0.93
122,mock_radar,breathing_like_score,0.0379,score,0.93
123,mock_pressure,pressure_value,0.0559,normalized,0.947
123,mock_pressure,occupancy_score,0.0309,score,0.947
123,mock_radar,occupancy_score,0.1166,score,0.88
123,mock_radar,radar_motion_score,0.0498,score,0.88
123,mock_radar,radar_micro_motion_score,0.0386,score,0.88
123,mock_radar,breathing_like_score,0.0646,score,0.88
124,mock_pressure,pressure_value,0.0524,normalized,0.912
124,mock_pressure,occupancy_score,0.0479,score,0.912
124,mock_radar,occupancy_score,0.1264,score,0.923
124,mock_radar,radar_motion_score,0.075,score,0.923
124,mock_radar,radar_micro_motion_score,0.0488,score,0.923
124,mock_radar,breathing_like_score,0.0453,score,0.923
125,mock_pressure,pressure_value,0.0589,normalized,0.922
125,mock_pressure,occupancy_score,0.0789,score,0.922
125,mock_radar,occupancy_score,0.0726,score,0.875
125,mock_radar,radar_motion_score,0.0567,score,0.875
125,mock_radar,radar_micro_motion_score,0.036,score,0.875
125,mock_radar,breathing_like_score,0.0569,score,0.875
126,mock_pressure,pressure_value,0.0451,normalized,0.926
126,mock_pressure,occupancy_score,0.0642,score,0.926
126,mock_radar,occupancy_score,0.0732,score,0.912
126,mock_radar,radar_motion_score,0.0499,score,0.912
126,mock_radar,radar_micro_motion_score,0.0561,score,0.912
126,mock_radar,breathing_like_score,0.0247,score,0.912
127,mock_pressure,pressure_value,0.0494,normalized,0.912
127,mock_pressure,occupancy_score,0.0789,score,0.912
127,mock_radar,occupancy_score,0.0946,score,0.898
127,mock_radar,radar_motion_score,0.0132,score,0.898
127,mock_radar,radar_micro_motion_score,0.038,score,0.898
127,mock_radar,breathing_like_score,0.1316,score,0.898
128,mock_pressure,pressure_value,0.042,normalized,0.927
128,mock_pressure,occupancy_score,0.0723,score,0.927
128,mock_radar,occupancy_score,0.0889,score,0.908
128,mock_radar,radar_motion_score,0.0778,score,0.908
128,mock_radar,radar_micro_motion_score,0.0403,score,0.908
128,mock_radar,breathing_like_score,0.0679,score,0.908
129,mock_pressure,pressure_value,0.0693,normalized,0.936
129,mock_pressure,occupancy_score,0.0515,score,0.936
129,mock_radar,occupancy_score,0.0491,score,0.907
129,mock_radar,radar_motion_score,0.0457,score,0.907
129,mock_radar,radar_micro_motion_score,0.0344,score,0.907
129,mock_radar,breathing_like_score,0.0686,score,0.907
130,mock_pressure,pressure_value,0.0473,normalized,0.922
130,mock_pressure,occupancy_score,0.056,score,0.922
130,mock_radar,occupancy_score,0.1245,score,0.913
130,mock_radar,radar_motion_score,0.0488,score,0.913
130,mock_radar,radar_micro_motion_score,0.079,score,0.913
130,mock_radar,breathing_like_score,0.0698,score,0.913
131,mock_pressure,pressure_value,0.0487,normalized,0.934
131,mock_pressure,occupancy_score,0.0525,score,0.934
131,mock_radar,occupancy_score,0.0804,score,0.917
131,mock_radar,radar_motion_score,0.0065,score,0.917
131,mock_radar,radar_micro_motion_score,0.0334,score,0.917
131,mock_radar,breathing_like_score,0.0356,score,0.917
132,mock_pressure,pressure_value,0.0639,normalized,0.936
132,mock_pressure,occupancy_score,0.0798,score,0.936
132,mock_radar,occupancy_score,0.0481,score,0.919
132,mock_radar,radar_motion_score,0.0482,score,0.919
132,mock_radar,radar_micro_motion_score,0.0272,score,0.919
132,mock_radar,breathing_like_score,0.0619,score,0.919
133,mock_pressure,pressure_value,0.0678,normalized,0.928
133,mock_pressure,occupancy_score,0.0541,score,0.928
133,mock_radar,occupancy_score,0.1,score,0.893
133,mock_radar,radar_motion_score,0.0875,score,0.893
133,mock_radar,radar_micro_motion_score,0.0353,score,0.893
133,mock_radar,breathing_like_score,0.0499,score,0.893
134,mock_pressure,pressure_value,0.0497,normalized,0.95
134,mock_pressure,occupancy_score,0.0609,score,0.95
134,mock_radar,occupancy_score,0.0857,score,0.884
134,mock_radar,radar_motion_score,0.0352,score,0.884
134,mock_radar,radar_micro_motion_score,0.0722,score,0.884
134,mock_radar,breathing_like_score,0.0951,score,0.884
135,mock_pressure,pressure_value,0.0537,normalized,0.935
135,mock_pressure,occupancy_score,0.0928,score,0.935
135,mock_radar,occupancy_score,0.0696,score,0.906
135,mock_radar,radar_motion_score,0.0568,score,0.906
135,mock_radar,radar_micro_motion_score,0.037,score,0.906
135,mock_radar,breathing_like_score,0.0273,score,0.906
136,mock_pressure,pressure_value,0.035,normalized,0.915
136,mock_pressure,occupancy_score,0.0298,score,0.915
136,mock_radar,occupancy_score,0.0678,score,0.899
136,mock_radar,radar_motion_score,0.0468,score,0.899
136,mock_radar,radar_micro_motion_score,0.0871,score,0.899
136,mock_radar,breathing_like_score,0.0613,score,0.899
137,mock_pressure,pressure_value,0.0561,normalized,0.94
137,mock_pressure,occupancy_score,0.0773,score,0.94
137,mock_radar,occupancy_score,0.0576,score,0.868
137,mock_radar,radar_motion_score,0.0208,score,0.868
137,mock_radar,radar_micro_motion_score,0.0713,score,0.868
137,mock_radar,breathing_like_score,0.0268,score,0.868
138,mock_pressure,pressure_value,0.041,normalized,0.918
138,mock_pressure,occupancy_score,0.0486,score,0.918
138,mock_radar,occupancy_score,0.0718,score,0.888
138,mock_radar,radar_motion_score,0.0564,score,0.888
138,mock_radar,radar_micro_motion_score,0.0253,score,0.888
138,mock_radar,breathing_like_score,0.0184,score,0.888
139,mock_pressure,pressure_value,0.0412,normalized,0.939
139,mock_pressure,occupancy_score,0.0531,score,0.939
139,mock_radar,occupancy_score,0.0105,score,0.89
139,mock_radar,radar_motion_score,0.0558,score,0.89
139,mock_radar,radar_micro_motion_score,0.0744,score,0.89
139,mock_radar,breathing_like_score,0.0492,score,0.89
140,mock_pressure,pressure_value,0.0367,normalized,0.947
140,mock_pressure,occupancy_score,0.0388,score,0.947
140,mock_radar,occupancy_score,0.0802,score,0.899
140,mock_radar,radar_motion_score,0.05,score,0.899
140,mock_radar,radar_micro_motion_score,0.0363,score,0.899
140,mock_radar,breathing_like_score,0.0469,score,0.899
141,mock_pressure,pressure_value,0.0459,normalized,0.954
141,mock_pressure,occupancy_score,0.0467,score,0.954
141,mock_radar,occupancy_score,0.1223,score,0.924
141,mock_radar,radar_motion_score,0.064,score,0.924
141,mock_radar,radar_micro_motion_score,0.0677,score,0.924
141,mock_radar,breathing_like_score,0.0385,score,0.924
142,mock_pressure,pressure_value,0.0441,normalized,0.902
142,mock_pressure,occupancy_score,0.0723,score,0.902
142,mock_radar,occupancy_score,0.0775,score,0.879
142,mock_radar,radar_motion_score,0.0184,score,0.879
142,mock_radar,radar_micro_motion_score,0.0624,score,0.879
142,mock_radar,breathing_like_score,0.0662,score,0.879
143,mock_pressure,pressure_value,0.0331,normalized,0.908
143,mock_pressure,occupancy_score,0.0601,score,0.908
143,mock_radar,occupancy_score,0.1456,score,0.863
143,mock_radar,radar_motion_score,0.0212,score,0.863
143,mock_radar,radar_micro_motion_score,0.0541,score,0.863
143,mock_radar,breathing_like_score,0.0422,score,0.863
144,mock_pressure,pressure_value,0.0527,normalized,0.926
144,mock_pressure,occupancy_score,0.0581,score,0.926
144,mock_radar,occupancy_score,0.1074,score,0.941
144,mock_radar,radar_motion_score,0.0135,score,0.941
144,mock_radar,radar_micro_motion_score,0.0242,score,0.941
144,mock_radar,breathing_like_score,0.0054,score,0.941
